Date,TxType,Value
2022-11-23,CTS-Vol,22.73
2022-11-24,CTS-Vol,21.43
2022-11-25,CTS-Vol,23.0
2022-11-26,CTS-Vol,
2022-11-27,CTS-Vol,
2022-11-28,CTS-Vol,34.24
2022-11-29,CTS-Vol,25.69
2022-11-30,CTS-Vol,23.91
2022-12-01,CTS-Vol,20.78
2022-12-02,CTS-Vol,21.56
2022-12-03,CTS-Vol,21.76
2022-12-04,CTS-Vol,
2022-12-05,CTS-Vol,23.76
2022-12-06,CTS-Vol,26.04
2022-12-07,CTS-Vol,23.98
2022-12-08,CTS-Vol,22.9
2022-12-09,CTS-Vol,22.85
2022-12-10,CTS-Vol,
2022-12-11,CTS-Vol,
2022-12-12,CTS-Vol,35.98
2022-12-13,CTS-Vol,31.59
2022-12-14,CTS-Vol,25.19
2022-12-15,CTS-Vol,25.31
2022-12-16,CTS-Vol,23.26
2022-12-17,CTS-Vol,20.17
2022-12-18,CTS-Vol,
2022-12-19,CTS-Vol,25.44
2022-12-20,CTS-Vol,25.73
2022-12-21,CTS-Vol,22.95
2022-12-22,CTS-Vol,22.43
2022-12-23,CTS-Vol,22.27
2022-12-24,CTS-Vol,
2022-12-25,CTS-Vol,
2022-12-26,CTS-Vol,34.56
2022-12-27,CTS-Vol,26.57
2022-12-28,CTS-Vol,22.19
2022-12-29,CTS-Vol,20.56
2022-12-30,CTS-Vol,22.17
2022-12-31,CTS-Vol,18.14
2023-01-01,CTS-Vol,
2023-01-02,CTS-Vol,22.08
2023-01-03,CTS-Vol,22.6
2023-01-04,CTS-Vol,23.25
2023-01-05,CTS-Vol,23.9
2023-01-06,CTS-Vol,22.53
2023-01-07,CTS-Vol,20.84
2023-01-08,CTS-Vol,
2023-01-09,CTS-Vol,25.64
2023-01-10,CTS-Vol,27.9
2023-01-11,CTS-Vol,24.26
2023-01-12,CTS-Vol,23.89
2023-01-13,CTS-Vol,23.96
2023-01-14,CTS-Vol,
2023-01-15,CTS-Vol,
2023-01-16,CTS-Vol,31.49
2023-01-17,CTS-Vol,25.52
2023-01-18,CTS-Vol,25.63
2023-01-19,CTS-Vol,22.77
2023-01-20,CTS-Vol,23.52
2023-01-21,CTS-Vol,20.49
2023-01-22,CTS-Vol,
2023-01-23,CTS-Vol,23.2
2023-01-24,CTS-Vol,24.29
2023-01-25,CTS-Vol,24.22
2023-01-26,CTS-Vol,
2023-01-27,CTS-Vol,26.93
2023-01-28,CTS-Vol,
2023-01-29,CTS-Vol,
2023-01-30,CTS-Vol,37.13
2023-01-31,CTS-Vol,27.14
2023-02-01,CTS-Vol,23.25
2023-02-02,CTS-Vol,22.7
2023-02-03,CTS-Vol,21.52
2023-02-04,CTS-Vol,22.82
2023-02-05,CTS-Vol,
2023-02-06,CTS-Vol,26.74
2023-02-07,CTS-Vol,25.76
2023-02-08,CTS-Vol,23.97
2023-02-09,CTS-Vol,23.34
2023-02-10,CTS-Vol,25.81
2023-02-11,CTS-Vol,
2023-02-12,CTS-Vol,
2023-02-13,CTS-Vol,37.18
2023-02-14,CTS-Vol,28.88
2023-02-15,CTS-Vol,26.8
2023-02-16,CTS-Vol,23.91
2023-02-17,CTS-Vol,22.22
2023-02-18,CTS-Vol,5.72
2023-02-19,CTS-Vol,
2023-02-20,CTS-Vol,33.18
2023-02-21,CTS-Vol,26.38
2023-02-22,CTS-Vol,23.65
2023-02-23,CTS-Vol,21.71
2023-02-24,CTS-Vol,22.09
2023-02-25,CTS-Vol,
2023-02-26,CTS-Vol,
2023-02-27,CTS-Vol,36.12
2023-02-28,CTS-Vol,30.15
2023-03-01,CTS-Vol,25.07
2023-03-02,CTS-Vol,24.34
2023-03-03,CTS-Vol,23.67
2023-03-04,CTS-Vol,23.93
2023-03-05,CTS-Vol,
2023-03-06,CTS-Vol,27.61
2023-03-07,CTS-Vol,13.35
2023-03-08,CTS-Vol,15.45
2023-03-09,CTS-Vol,24.3
2023-03-10,CTS-Vol,27.54
2023-03-11,CTS-Vol,
2023-03-12,CTS-Vol,
2023-03-13,CTS-Vol,38.74
2023-03-14,CTS-Vol,30.9
2023-03-15,CTS-Vol,28.65
2023-03-16,CTS-Vol,25.97
2023-03-17,CTS-Vol,24.08
2023-03-18,CTS-Vol,22.25
2023-03-19,CTS-Vol,
2023-03-20,CTS-Vol,27.48
2023-03-21,CTS-Vol,26.29
2023-03-22,CTS-Vol,14.41
2023-03-23,CTS-Vol,27.73
2023-03-24,CTS-Vol,26.93
2023-03-25,CTS-Vol,
2023-03-26,CTS-Vol,
2023-03-27,CTS-Vol,42.14
2023-03-28,CTS-Vol,35.25
2023-03-29,CTS-Vol,29.2
2023-03-30,CTS-Vol,10.4
2023-03-31,CTS-Vol,27.08
2023-04-01,CTS-Vol,
2023-04-02,CTS-Vol,
2023-04-03,CTS-Vol,33.51
2023-04-04,CTS-Vol,11.78
2023-04-05,CTS-Vol,37.06
2023-04-06,CTS-Vol,28.86
2023-04-07,CTS-Vol,7.7
2023-04-08,CTS-Vol,
2023-04-09,CTS-Vol,
2023-04-10,CTS-Vol,44.78
2023-04-11,CTS-Vol,34.12
2023-04-12,CTS-Vol,28.14
2023-04-13,CTS-Vol,25.44
2023-04-14,CTS-Vol,
2023-04-15,CTS-Vol,29.62
2023-04-16,CTS-Vol,
2023-04-17,CTS-Vol,30.75
2023-04-18,CTS-Vol,27.44
2023-04-19,CTS-Vol,24.02
2023-04-20,CTS-Vol,24.43
2023-04-21,CTS-Vol,21.37
2023-04-22,CTS-Vol,
2023-04-23,CTS-Vol,
2023-04-24,CTS-Vol,32.17
2023-04-25,CTS-Vol,26.74
2023-04-26,CTS-Vol,23.68
2023-04-27,CTS-Vol,22.08
2023-04-28,CTS-Vol,21.68
2023-04-29,CTS-Vol,18.69
2023-04-30,CTS-Vol,
2023-05-01,CTS-Vol,11.44
2023-05-02,CTS-Vol,27.75
2023-05-03,CTS-Vol,23.85
2023-05-04,CTS-Vol,22.24
2023-05-05,CTS-Vol,11.04
2023-05-06,CTS-Vol,26.65
2023-05-07,CTS-Vol,
2023-05-08,CTS-Vol,26.33
2023-05-09,CTS-Vol,23.8
2023-05-10,CTS-Vol,24.43
2023-05-11,CTS-Vol,22.4
2023-05-12,CTS-Vol,23.02
2023-05-13,CTS-Vol,
2023-05-14,CTS-Vol,
2023-05-15,CTS-Vol,35.23
2023-05-16,CTS-Vol,26.71
2023-05-17,CTS-Vol,22.67
2023-05-18,CTS-Vol,22.41
2023-05-19,CTS-Vol,20.35
2023-05-20,CTS-Vol,20.25
2023-05-21,CTS-Vol,
2023-05-22,CTS-Vol,22.54
2023-05-23,CTS-Vol,21.44
2023-05-24,CTS-Vol,20.16
2023-05-25,CTS-Vol,20.86
2023-05-26,CTS-Vol,20.42
2023-05-27,CTS-Vol,
2023-05-28,CTS-Vol,
2023-05-29,CTS-Vol,32.18
2023-05-30,CTS-Vol,24.21
2023-05-31,CTS-Vol,20.01
2023-06-01,CTS-Vol,19.65
2023-06-02,CTS-Vol,19.61
2023-06-03,CTS-Vol,20.3
2023-06-04,CTS-Vol,
2023-06-05,CTS-Vol,24.58
2023-06-06,CTS-Vol,23.46
2023-06-07,CTS-Vol,21.69
2023-06-08,CTS-Vol,21.55
2023-06-09,CTS-Vol,22.13
2023-06-10,CTS-Vol,
2023-06-11,CTS-Vol,
2023-06-12,CTS-Vol,35.82
2023-06-13,CTS-Vol,27.45
2023-06-14,CTS-Vol,22.88
2023-06-15,CTS-Vol,22.87
2023-06-16,CTS-Vol,21.27
2023-06-17,CTS-Vol,19.2
2023-06-18,CTS-Vol,
2023-06-19,CTS-Vol,23.24
2023-06-20,CTS-Vol,22.89
2023-06-21,CTS-Vol,21.53
2023-06-22,CTS-Vol,20.7
2023-06-23,CTS-Vol,20.73
2023-06-24,CTS-Vol,
2023-06-25,CTS-Vol,
2023-06-26,CTS-Vol,33.36
2023-06-27,CTS-Vol,25.2
2023-06-28,CTS-Vol,21.12
2023-06-29,CTS-Vol,
2023-06-30,CTS-Vol,28.13
2023-07-01,CTS-Vol,21.71
2023-07-02,CTS-Vol,
2023-07-03,CTS-Vol,24.44
2023-07-04,CTS-Vol,24.53
2023-07-05,CTS-Vol,23.52
2023-07-06,CTS-Vol,22.57
2023-07-07,CTS-Vol,23.19
2023-07-08,CTS-Vol,
2023-07-09,CTS-Vol,
2023-07-10,CTS-Vol,35.61
2023-07-11,CTS-Vol,28.03
2023-07-12,CTS-Vol,24.47
2023-07-13,CTS-Vol,22.28
2023-07-14,CTS-Vol,21.31
2023-07-15,CTS-Vol,21.01
2023-07-16,CTS-Vol,
2023-07-17,CTS-Vol,23.35
2023-07-18,CTS-Vol,22.37
2023-07-19,CTS-Vol,21.55
2023-07-20,CTS-Vol,21.99
2023-07-21,CTS-Vol,20.88
2023-07-22,CTS-Vol,
2023-07-23,CTS-Vol,
2023-07-24,CTS-Vol,32.27
2023-07-25,CTS-Vol,25.63
2023-07-26,CTS-Vol,21.53
2023-07-27,CTS-Vol,20.27
2023-07-28,CTS-Vol,19.8
2023-07-29,CTS-Vol,4.69
2023-07-30,CTS-Vol,
2023-07-31,CTS-Vol,28.48
2023-08-01,CTS-Vol,23.58
2023-08-02,CTS-Vol,21.59
2023-08-03,CTS-Vol,20.87
2023-08-04,CTS-Vol,21.66
2023-08-05,CTS-Vol,21.39
2023-08-06,CTS-Vol,
2023-08-07,CTS-Vol,24.46
2023-08-08,CTS-Vol,24.75
2023-08-09,CTS-Vol,22.81
2023-08-10,CTS-Vol,23.91
2023-08-11,CTS-Vol,23.22
2023-08-12,CTS-Vol,
2023-08-13,CTS-Vol,
2023-08-14,CTS-Vol,34.47
2023-08-15,CTS-Vol,
2023-08-16,CTS-Vol,24.26
2023-08-17,CTS-Vol,30.01
2023-08-18,CTS-Vol,24.65
2023-08-19,CTS-Vol,20.64
2023-08-20,CTS-Vol,
2023-08-21,CTS-Vol,25.31
2023-08-22,CTS-Vol,23.07
2023-08-23,CTS-Vol,21.43
2023-08-24,CTS-Vol,20.77
2023-08-25,CTS-Vol,22.07
2023-08-26,CTS-Vol,
2023-08-27,CTS-Vol,
2023-08-28,CTS-Vol,32.4
2023-08-29,CTS-Vol,24.32
2023-08-30,CTS-Vol,16.78
2023-08-31,CTS-Vol,17.0
2023-09-01,CTS-Vol,20.23
2023-09-02,CTS-Vol,19.71
2023-09-03,CTS-Vol,
2023-09-04,CTS-Vol,24.8
2023-09-05,CTS-Vol,24.46
2023-09-06,CTS-Vol,20.59
2023-09-07,CTS-Vol,14.09
2023-09-08,CTS-Vol,23.76
2023-09-09,CTS-Vol,
2023-09-10,CTS-Vol,
2023-09-11,CTS-Vol,36.51
2023-09-12,CTS-Vol,29.91
2023-09-13,CTS-Vol,24.69
2023-09-14,CTS-Vol,22.69
2023-09-15,CTS-Vol,23.17
2023-09-16,CTS-Vol,20.25
2023-09-17,CTS-Vol,
2023-09-18,CTS-Vol,19.33
2023-09-19,CTS-Vol,13.69
2023-09-20,CTS-Vol,25.17
2023-09-21,CTS-Vol,21.9
2023-09-22,CTS-Vol,20.5
2023-09-23,CTS-Vol,
2023-09-24,CTS-Vol,
2023-09-25,CTS-Vol,33.59
2023-09-26,CTS-Vol,25.13
2023-09-27,CTS-Vol,22.47
2023-09-28,CTS-Vol,8.5
2023-09-29,CTS-Vol,19.35
2023-09-30,CTS-Vol,23.86
2023-10-01,CTS-Vol,0.0
2023-10-02,CTS-Vol,0.0
2023-10-03,CTS-Vol,33.1
2023-10-04,CTS-Vol,27.55
2023-10-05,CTS-Vol,25.86
2023-10-06,CTS-Vol,24.27
2023-10-07,CTS-Vol,21.49
2023-10-08,CTS-Vol,0.0
2023-10-09,CTS-Vol,26.08
2023-10-10,CTS-Vol,27.07
2023-10-11,CTS-Vol,24.65
2023-10-12,CTS-Vol,23.45
2023-10-13,CTS-Vol,22.5
2023-10-14,CTS-Vol,0.0
2023-10-15,CTS-Vol,0.0
2023-10-16,CTS-Vol,35.37
2023-10-17,CTS-Vol,28.53
2023-10-18,CTS-Vol,25.01
2023-10-19,CTS-Vol,23.04
2023-10-20,CTS-Vol,23.09
2023-10-21,CTS-Vol,18.82
2023-10-22,CTS-Vol,0.0
2023-10-23,CTS-Vol,14.88
2023-10-24,CTS-Vol,0.96
2023-10-25,CTS-Vol,29.88
2023-10-26,CTS-Vol,23.81
2023-10-27,CTS-Vol,22.87
2023-10-28,CTS-Vol,0.0
2023-10-29,CTS-Vol,0.0
2023-10-30,CTS-Vol,35.8
2023-10-31,CTS-Vol,21.82
2023-11-01,CTS-Vol,23.78
2023-11-02,CTS-Vol,23.42
2023-11-03,CTS-Vol,21.93
2023-11-04,CTS-Vol,22.97
2023-11-05,CTS-Vol,
2023-11-06,CTS-Vol,28.57
2023-11-07,CTS-Vol,27.61
2023-11-08,CTS-Vol,26.92
2023-11-09,CTS-Vol,26.2
2023-11-10,CTS-Vol,26.06
2023-11-11,CTS-Vol,
2023-11-12,CTS-Vol,
2023-11-13,CTS-Vol,19.82
2023-11-14,CTS-Vol,12.13
2023-11-15,CTS-Vol,17.9
2023-11-16,CTS-Vol,19.29
2023-11-17,CTS-Vol,18.39
2023-11-18,CTS-Vol,18.12
2023-11-19,CTS-Vol,
2023-11-20,CTS-Vol,22.1
2023-11-21,CTS-Vol,18.94
2023-11-22,CTS-Vol,22.32
2023-11-23,CTS-Vol,19.21
2023-11-24,CTS-Vol,19.46
2023-11-25,CTS-Vol,
2023-11-26,CTS-Vol,
2023-11-27,CTS-Vol,10.92
2023-11-28,CTS-Vol,33.48
2023-11-29,CTS-Vol,25.39
2023-11-30,CTS-Vol,20.62
2023-12-01,CTS-Vol,21.25
2020-06-01,CTS-Val,15056.24
2020-06-02,CTS-Val,16041.19
2020-06-03,CTS-Val,14536.47
2020-06-04,CTS-Val,14865.92
2020-06-05,CTS-Val,15214.06
2020-06-06,CTS-Val,13210.67
2020-06-07,CTS-Val,
2020-06-08,CTS-Val,14905.54
2020-06-09,CTS-Val,16020.33
2020-06-10,CTS-Val,16443.04
2020-06-11,CTS-Val,15962.74
2020-06-12,CTS-Val,16135.23
2020-06-13,CTS-Val,
2020-06-14,CTS-Val,
2020-06-15,CTS-Val,21170.32
2020-06-16,CTS-Val,20977.17
2020-06-17,CTS-Val,17452.45
2020-06-18,CTS-Val,17511.03
2020-06-19,CTS-Val,16296.57
2020-06-20,CTS-Val,15216.63
2020-06-21,CTS-Val,
2020-06-22,CTS-Val,15267.04
2020-06-23,CTS-Val,15936.12
2020-06-24,CTS-Val,16881.89
2020-06-25,CTS-Val,16986.62
2020-06-26,CTS-Val,16727.35
2020-06-27,CTS-Val,
2020-06-28,CTS-Val,
2020-06-29,CTS-Val,23284.53
2020-06-30,CTS-Val,19341.41
2020-07-01,CTS-Val,19615.57
2020-07-02,CTS-Val,18585.69
2020-07-03,CTS-Val,18326.45
2020-07-04,CTS-Val,14858.57
2020-07-05,CTS-Val,
2020-07-06,CTS-Val,16756.08
2020-07-07,CTS-Val,17262.46
2020-07-08,CTS-Val,16771.69
2020-07-09,CTS-Val,16590.58
2020-07-10,CTS-Val,17692.52
2020-07-11,CTS-Val,
2020-07-12,CTS-Val,
2020-07-13,CTS-Val,21147.95
2020-07-14,CTS-Val,19089.76
2020-07-15,CTS-Val,19321.42
2020-07-16,CTS-Val,16291.1
2020-07-17,CTS-Val,15784.0
2020-07-18,CTS-Val,12306.82
2020-07-19,CTS-Val,
2020-07-20,CTS-Val,15175.37
2020-07-21,CTS-Val,16843.45
2020-07-22,CTS-Val,16023.64
2020-07-23,CTS-Val,15038.03
2020-07-24,CTS-Val,16641.71
2020-07-25,CTS-Val,
2020-07-26,CTS-Val,
2020-07-27,CTS-Val,21941.86
2020-07-28,CTS-Val,20639.27
2020-07-29,CTS-Val,16854.78
2020-07-30,CTS-Val,17873.16
2020-07-31,CTS-Val,16367.44
2020-08-01,CTS-Val,
2020-08-02,CTS-Val,
2020-08-03,CTS-Val,15322.81
2020-08-04,CTS-Val,19931.51
2020-08-05,CTS-Val,18426.54
2020-08-06,CTS-Val,18415.83
2020-08-07,CTS-Val,18666.74
2020-08-08,CTS-Val,
2020-08-09,CTS-Val,
2020-08-10,CTS-Val,23984.94
2020-08-11,CTS-Val,18302.62
2020-08-12,CTS-Val,13221.68
2020-08-13,CTS-Val,20332.5
2020-08-14,CTS-Val,18931.77
2020-08-15,CTS-Val,
2020-08-16,CTS-Val,
2020-08-17,CTS-Val,22430.58
2020-08-18,CTS-Val,21194.39
2020-08-19,CTS-Val,19325.91
2020-08-20,CTS-Val,17752.12
2020-08-21,CTS-Val,19706.52
2020-08-22,CTS-Val,
2020-08-23,CTS-Val,
2020-08-24,CTS-Val,23171.94
2020-08-25,CTS-Val,22412.89
2020-08-26,CTS-Val,19756.72
2020-08-27,CTS-Val,18211.04
2020-08-28,CTS-Val,18726.63
2020-08-29,CTS-Val,19131.93
2020-08-30,CTS-Val,
2020-08-31,CTS-Val,17894.0
2020-09-01,CTS-Val,21137.92
2020-09-02,CTS-Val,19719.09
2020-09-03,CTS-Val,21008.88
2020-09-04,CTS-Val,19169.09
2020-09-05,CTS-Val,16621.22
2020-09-06,CTS-Val,
2020-09-07,CTS-Val,17466.95
2020-09-08,CTS-Val,19989.16
2020-09-09,CTS-Val,18850.38
2020-09-10,CTS-Val,18741.26
2020-09-11,CTS-Val,17350.3
2020-09-12,CTS-Val,
2020-09-13,CTS-Val,
2020-09-14,CTS-Val,24457.99
2020-09-15,CTS-Val,23106.03
2020-09-16,CTS-Val,20126.9
2020-09-17,CTS-Val,16066.31
2020-09-18,CTS-Val,18790.29
2020-09-19,CTS-Val,15787.82
2020-09-20,CTS-Val,
2020-09-21,CTS-Val,19466.18
2020-09-22,CTS-Val,20927.95
2020-09-23,CTS-Val,18996.41
2020-09-24,CTS-Val,20010.29
2020-09-25,CTS-Val,21714.63
2020-09-26,CTS-Val,
2020-09-27,CTS-Val,
2020-09-28,CTS-Val,27842.78
2020-09-29,CTS-Val,25350.79
2020-09-30,CTS-Val,22415.83
2020-10-01,CTS-Val,25330.91
2020-10-02,CTS-Val,
2020-10-03,CTS-Val,23646.83
2020-10-04,CTS-Val,
2020-10-05,CTS-Val,22758.93
2020-10-06,CTS-Val,24322.13
2020-10-07,CTS-Val,21852.98
2020-10-08,CTS-Val,21851.52
2020-10-09,CTS-Val,20315.33
2020-10-10,CTS-Val,
2020-10-11,CTS-Val,
2020-10-12,CTS-Val,27899.68
2020-10-13,CTS-Val,24815.66
2020-10-14,CTS-Val,22467.26
2020-10-15,CTS-Val,21955.2
2020-10-16,CTS-Val,21528.68
2020-10-17,CTS-Val,18362.75
2020-10-18,CTS-Val,
2020-10-19,CTS-Val,22149.37
2020-10-20,CTS-Val,25642.54
2020-10-21,CTS-Val,23282.17
2020-10-22,CTS-Val,21963.89
2020-10-23,CTS-Val,20657.01
2020-10-24,CTS-Val,
2020-10-25,CTS-Val,
2020-10-26,CTS-Val,20775.52
2020-10-27,CTS-Val,26669.23
2020-10-28,CTS-Val,24001.11
2020-10-29,CTS-Val,21662.56
2020-10-30,CTS-Val,
2020-10-31,CTS-Val,20179.08
2020-11-01,CTS-Val,
2020-11-02,CTS-Val,30560.2
2020-11-03,CTS-Val,27722.67
2020-11-04,CTS-Val,24202.92
2020-11-05,CTS-Val,24422.52
2020-11-06,CTS-Val,22778.66
2020-11-07,CTS-Val,21155.62
2020-11-08,CTS-Val,
2020-11-09,CTS-Val,24294.63
2020-11-10,CTS-Val,26251.07
2020-11-11,CTS-Val,25383.24
2020-11-12,CTS-Val,26033.35
2020-11-13,CTS-Val,22223.71
2020-11-14,CTS-Val,
2020-11-15,CTS-Val,
2020-11-16,CTS-Val,10497.8
2020-11-17,CTS-Val,21189.67
2020-11-18,CTS-Val,19555.3
2020-11-19,CTS-Val,19673.93
2020-11-20,CTS-Val,19681.11
2020-11-21,CTS-Val,16613.34
2020-11-22,CTS-Val,
2020-11-23,CTS-Val,21794.17
2020-11-24,CTS-Val,22013.96
2020-11-25,CTS-Val,19334.16
2020-11-26,CTS-Val,15722.57
2020-11-27,CTS-Val,22348.16
2020-11-28,CTS-Val,
2020-11-29,CTS-Val,
2020-11-30,CTS-Val,10847.66
2020-12-01,CTS-Val,32625.93
2020-12-02,CTS-Val,28505.11
2020-12-03,CTS-Val,25804.79
2020-12-04,CTS-Val,24878.54
2020-12-05,CTS-Val,22457.83
2020-12-06,CTS-Val,
2020-12-07,CTS-Val,22917.91
2020-12-08,CTS-Val,21606.11
2020-12-09,CTS-Val,21643.92
2020-12-10,CTS-Val,22597.83
2020-12-11,CTS-Val,22137.24
2020-12-12,CTS-Val,
2020-12-13,CTS-Val,
2020-12-14,CTS-Val,29515.43
2020-12-15,CTS-Val,29241.71
2020-12-16,CTS-Val,25154.02
2020-12-17,CTS-Val,22730.1
2020-12-18,CTS-Val,22507.92
2020-12-19,CTS-Val,20542.95
2020-12-20,CTS-Val,
2020-12-21,CTS-Val,23092.18
2020-12-22,CTS-Val,25266.05
2020-12-23,CTS-Val,23253.75
2020-12-24,CTS-Val,24017.76
2020-12-25,CTS-Val,
2020-12-26,CTS-Val,
2020-12-27,CTS-Val,
2020-12-28,CTS-Val,36292.72
2020-12-29,CTS-Val,31725.74
2020-12-30,CTS-Val,32851.6
2020-12-31,CTS-Val,26648.18
2021-01-01,CTS-Val,20307.11
2021-01-02,CTS-Val,19350.22
2021-01-03,CTS-Val,
2021-01-04,CTS-Val,22941.96
2021-01-05,CTS-Val,25239.33
2021-01-06,CTS-Val,23333.35
2021-01-07,CTS-Val,22209.01
2021-01-08,CTS-Val,23147.44
2021-01-09,CTS-Val,
2021-01-10,CTS-Val,
2021-01-11,CTS-Val,32442.69
2021-01-12,CTS-Val,26673.23
2021-01-13,CTS-Val,24528.36
2021-01-14,CTS-Val,14725.77
2021-01-15,CTS-Val,20574.52
2021-01-16,CTS-Val,18688.13
2021-01-17,CTS-Val,
2021-01-18,CTS-Val,23228.75
2021-01-19,CTS-Val,23367.75
2021-01-20,CTS-Val,23600.89
2021-01-21,CTS-Val,23335.56
2021-01-22,CTS-Val,23965.51
2021-01-23,CTS-Val,
2021-01-24,CTS-Val,
2021-01-25,CTS-Val,31536.74
2021-01-26,CTS-Val,
2021-01-27,CTS-Val,31382.05
2021-01-28,CTS-Val,26409.97
2021-01-29,CTS-Val,26504.07
2021-01-30,CTS-Val,23714.31
2021-01-31,CTS-Val,
2021-02-01,CTS-Val,25469.61
2021-02-02,CTS-Val,26186.39
2021-02-03,CTS-Val,24977.98
2021-02-04,CTS-Val,24546.26
2021-02-05,CTS-Val,24747.57
2021-02-06,CTS-Val,22171.32
2021-02-07,CTS-Val,
2021-02-08,CTS-Val,23617.58
2021-02-09,CTS-Val,24895.6
2021-02-10,CTS-Val,24996.51
2021-02-11,CTS-Val,24206.17
2021-02-12,CTS-Val,24760.06
2021-02-13,CTS-Val,
2021-02-14,CTS-Val,
2021-02-15,CTS-Val,31161.58
2021-02-16,CTS-Val,26906.55
2021-02-17,CTS-Val,25993.78
2021-02-18,CTS-Val,23667.11
2021-02-19,CTS-Val,19541.69
2021-02-20,CTS-Val,23705.66
2021-02-21,CTS-Val,
2021-02-22,CTS-Val,24361.33
2021-02-23,CTS-Val,25799.54
2021-02-24,CTS-Val,24833.17
2021-02-25,CTS-Val,25491.9
2021-02-26,CTS-Val,25071.81
2021-02-27,CTS-Val,
2021-02-28,CTS-Val,
2021-03-01,CTS-Val,37314.2
2021-03-02,CTS-Val,31926.07
2021-03-03,CTS-Val,28508.44
2021-03-04,CTS-Val,27068.08
2021-03-05,CTS-Val,27140.17
2021-03-06,CTS-Val,24394.14
2021-03-07,CTS-Val,
2021-03-08,CTS-Val,25861.33
2021-03-09,CTS-Val,26554.13
2021-03-10,CTS-Val,29659.14
2021-03-11,CTS-Val,7162.6
2021-03-12,CTS-Val,30037.69
2021-03-13,CTS-Val,
2021-03-14,CTS-Val,
2021-03-15,CTS-Val,19090.57
2021-03-16,CTS-Val,20814.29
2021-03-17,CTS-Val,42829.39
2021-03-18,CTS-Val,37057.8
2021-03-19,CTS-Val,33319.25
2021-03-20,CTS-Val,29547.12
2021-03-21,CTS-Val,
2021-03-22,CTS-Val,30736.33
2021-03-23,CTS-Val,31495.89
2021-03-24,CTS-Val,33259.2
2021-03-25,CTS-Val,35305.46
2021-03-26,CTS-Val,33198.59
2021-03-27,CTS-Val,
2021-03-28,CTS-Val,
2021-03-29,CTS-Val,10643.85
2021-03-30,CTS-Val,41555.39
2021-03-31,CTS-Val,27552.24
2021-04-01,CTS-Val,
2021-04-02,CTS-Val,11133.55
2021-04-03,CTS-Val,45920.62
2021-04-04,CTS-Val,
2021-04-05,CTS-Val,32995.59
2021-04-06,CTS-Val,31989.01
2021-04-07,CTS-Val,30952.04
2021-04-08,CTS-Val,30650.34
2021-04-09,CTS-Val,27019.85
2021-04-10,CTS-Val,
2021-04-11,CTS-Val,
2021-04-12,CTS-Val,36792.02
2021-04-13,CTS-Val,16344.26
2021-04-14,CTS-Val,230.19
2021-04-15,CTS-Val,33925.67
2021-04-16,CTS-Val,32364.43
2021-04-17,CTS-Val,22519.51
2021-04-18,CTS-Val,
2021-04-19,CTS-Val,23059.04
2021-04-20,CTS-Val,24755.99
2021-04-21,CTS-Val,8468.34
2021-04-22,CTS-Val,24351.71
2021-04-23,CTS-Val,20594.67
2021-04-24,CTS-Val,
2021-04-25,CTS-Val,
2021-04-26,CTS-Val,24199.64
2021-04-27,CTS-Val,21292.67
2021-04-28,CTS-Val,19061.78
2021-04-29,CTS-Val,16756.23
2021-04-30,CTS-Val,17945.33
2021-05-01,CTS-Val,4516.94
2021-05-02,CTS-Val,
2021-05-03,CTS-Val,18619.37
2021-05-04,CTS-Val,17731.64
2021-05-05,CTS-Val,16182.62
2021-05-06,CTS-Val,15635.55
2021-05-07,CTS-Val,15621.07
2021-05-08,CTS-Val,
2021-05-09,CTS-Val,
2021-05-10,CTS-Val,18679.23
2021-05-11,CTS-Val,16681.98
2021-05-12,CTS-Val,14848.82
2021-05-13,CTS-Val,10653.04
2021-05-14,CTS-Val,4820.82
2021-05-15,CTS-Val,13000.01
2021-05-16,CTS-Val,
2021-05-17,CTS-Val,14448.16
2021-05-18,CTS-Val,13854.83
2021-05-19,CTS-Val,13435.99
2021-05-20,CTS-Val,13853.38
2021-05-21,CTS-Val,14931.29
2021-05-22,CTS-Val,
2021-05-23,CTS-Val,
2021-05-24,CTS-Val,19102.76
2021-05-25,CTS-Val,17696.75
2021-05-26,CTS-Val,7049.25
2021-05-27,CTS-Val,17583.59
2021-05-28,CTS-Val,16009.59
2021-05-29,CTS-Val,11351.21
2021-05-30,CTS-Val,
2021-05-31,CTS-Val,15486.1
2021-06-01,CTS-Val,18119.89
2021-06-02,CTS-Val,17105.56
2021-06-03,CTS-Val,17321.43
2021-06-04,CTS-Val,16422.28
2021-06-05,CTS-Val,14242.9
2021-06-06,CTS-Val,
2021-06-07,CTS-Val,16421.42
2021-06-08,CTS-Val,18097.01
2021-06-09,CTS-Val,17220.66
2021-06-10,CTS-Val,18559.57
2021-06-11,CTS-Val,18273.37
2021-06-12,CTS-Val,
2021-06-13,CTS-Val,
2021-06-14,CTS-Val,25022.48
2021-06-15,CTS-Val,21763.49
2021-06-16,CTS-Val,20590.75
2021-06-17,CTS-Val,19828.31
2021-06-18,CTS-Val,20177.44
2021-06-19,CTS-Val,16090.86
2021-06-20,CTS-Val,
2021-06-21,CTS-Val,19604.57
2021-06-22,CTS-Val,21325.49
2021-06-23,CTS-Val,22677.61
2021-06-24,CTS-Val,20200.07
2021-06-25,CTS-Val,21296.53
2021-06-26,CTS-Val,
2021-06-27,CTS-Val,
2021-06-28,CTS-Val,29609.36
